ano,mes,sigla_uf,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,quantidade_horas_contratadas,salario_mensal,indicador_aprendiz,indicador_portador_deficiencia,cbo_2002,grau_instrucao,idade,sexo,raca_cor,previsao
2018,6,RS,1,1,2,2,44,1401.0,0,0,4,5,43,1,2.0,1
2019,8,RS,1,3,2,1,44,1437.0,0,0,6,4,48,1,2.0,1
2019,5,RS,1,1,2,1,44,2800.0,0,0,4,7,39,1,2.0,1
2019,3,RS,1,1,2,4,44,1278.0,0,0,7,7,25,0,2.0,1
2018,10,RS,1,3,2,1,44,1387.0,0,0,6,4,44,1,2.0,1
2018,3,RS,1,1,2,2,44,2890.0,0,0,7,7,31,1,4.0,1
2018,6,RS,1,1,2,2,44,1200.0,0,0,5,4,54,1,4.0,1
2018,8,RS,1,1,2,1,44,1338.0,0,0,7,5,36,1,9.0,1
2019,2,RS,1,1,2,8,38,1255.0,0,0,7,7,20,1,2.0,1
2018,11,RS,1,1,2,3,44,1104.0,0,0,5,7,52,0,2.0,1
2019,9,RS,1,1,2,4,44,1223.0,0,0,4,5,18,1,2.0,1
2018,4,RS,1,1,2,1,44,1171.0,0,0,5,1,49,1,2.0,1
2018,2,RS,1,1,2,3,44,1378.0,0,0,4,7,43,0,2.0,1
2018,3,RS,1,1,2,6,36,2301.0,0,0,2,9,26,0,8.0,1
2019,8,RS,1,1,2,4,24,960.0,0,0,8,5,48,1,2.0,1
2018,10,RS,1,1,2,3,44,1572.0,0,0,5,7,28,0,2.0,1
2019,8,RS,1,1,2,1,44,1654.0,0,0,3,9,49,0,2.0,1
2019,11,RS,1,1,2,6,36,873.0,0,0,7,6,29,1,4.0,1
2018,9,RS,1,1,2,1,44,1196.0,0,0,5,7,50,0,2.0,1
2018,11,RS,1,1,2,3,44,1800.0,0,0,5,7,40,1,9.0,1
2019,7,RS,1,1,2,2,44,1330.0,0,0,5,6,18,1,2.0,1
2018,2,RS,1,1,2,1,40,1831.0,0,0,3,7,57,0,9.0,1
2019,5,RS,1,1,2,5,44,3827.0,0,0,3,7,49,1,2.0,1
2019,9,RS,1,1,2,8,44,2605.0,0,0,3,6,36,0,2.0,1
2018,11,RS,1,1,2,6,44,1189.0,0,0,7,5,32,0,2.0,1
2018,10,RS,1,1,2,3,44,1200.0,0,0,7,5,44,1,8.0,1
2018,8,RS,1,1,2,1,44,1559.0,0,0,7,3,45,1,8.0,1
2018,5,RS,1,1,2,1,44,1363.0,0,0,5,5,48,0,9.0,1
2018,7,RS,1,1,2,3,44,1616.0,0,0,7,8,46,1,9.0,1
2019,8,RS,1,1,2,9,44,1272.0,0,0,7,7,27,1,8.0,1
2018,8,RS,0,3,4,2,44,1387.0,0,0,6,4,33,1,2.0,0
2019,12,RS,0,1,4,2,44,2090.0,0,0,7,7,44,1,6.0,0
2019,5,RS,0,1,4,3,42,1260.0,0,0,4,7,25,0,2.0,0
2019,12,RS,0,1,4,1,44,2249.0,0,0,7,7,36,0,2.0,0
2019,8,RS,0,1,4,6,44,1401.0,0,0,7,7,36,0,9.0,0
2019,2,RS,0,1,4,1,44,3116.0,0,0,5,8,24,1,2.0,0
2018,1,RS,0,1,4,2,44,1514.0,0,0,5,7,32,0,9.0,0
2019,7,RS,0,1,4,3,44,1773.0,0,0,7,7,30,1,9.0,0
2018,10,RS,0,1,4,5,40,3821.0,0,0,1,8,29,0,2.0,0
2018,6,RS,0,1,4,1,44,2500.0,0,0,3,8,33,1,9.0,0
2019,9,RS,0,1,4,2,44,1381.0,0,0,3,8,33,0,2.0,0
2018,7,RS,0,1,4,6,44,2444.0,0,0,7,5,32,1,2.0,0
2019,3,RS,0,1,4,9,44,1790.0,0,0,7,7,24,1,2.0,0
2018,8,RS,0,1,4,6,44,1766.0,0,0,8,5,37,0,2.0,0
2018,3,RS,0,1,4,3,44,1341.0,0,0,8,7,44,0,2.0,0
2019,8,RS,0,1,4,1,44,1925.0,0,0,7,6,60,0,2.0,0
2019,9,RS,0,1,4,6,44,1323.0,0,0,5,8,60,0,2.0,0
2018,6,RS,0,1,4,9,44,1740.0,0,0,5,5,39,0,2.0,0
2019,7,RS,0,1,4,1,44,1625.0,0,0,5,7,19,0,2.0,0
2018,6,RS,0,3,4,2,44,1387.0,0,0,6,5,28,1,2.0,0
2018,5,RS,0,1,4,9,44,2594.0,0,0,3,7,35,1,2.0,0
2018,1,RS,0,1,4,3,44,2413.0,0,0,3,8,27,0,2.0,0
2018,9,RS,0,1,4,4,44,2308.0,0,0,5,5,31,0,9.0,0
2018,4,RS,0,1,6,5,44,1540.0,0,0,7,4,30,1,2.0,0
2019,11,RS,0,1,6,1,44,2030.0,0,0,4,5,24,0,2.0,0
2019,3,RS,0,1,6,6,44,1174.0,0,0,8,7,29,0,2.0,0
2018,8,RS,0,1,6,3,44,1842.0,0,0,5,5,71,0,2.0,0
2019,9,RS,0,1,6,3,44,1332.0,0,0,3,7,29,0,9.0,0
2019,11,RS,0,1,6,4,44,1324.0,0,0,8,9,28,1,2.0,0
2018,1,RS,0,1,6,2,44,2193.0,0,0,4,7,27,0,2.0,0
2018,8,RS,0,1,6,5,44,6466.0,0,0,2,9,31,1,2.0,0
2018,9,RS,0,1,6,6,44,1100.0,0,0,7,4,22,0,2.0,0
2018,12,RS,0,1,6,3,44,1159.0,0,0,5,7,42,0,9.0,0
2018,12,RS,0,1,6,2,33,1591.0,0,0,5,6,65,0,2.0,0
2018,8,RS,0,1,6,9,44,1598.0,0,0,4,7,29,0,2.0,0
2019,11,RS,0,1,8,6,44,3819.0,0,0,5,7,62,1,2.0,0
2018,12,RS,0,1,11,6,22,657.0,1,0,7,6,18,1,2.0,0
2019,8,RS,0,1,11,8,22,673.0,1,0,4,6,16,0,2.0,0
2018,4,RS,0,1,11,4,20,453.0,1,0,4,6,15,1,2.0,0
2019,12,RS,0,1,11,9,22,672.0,1,1,4,6,18,1,2.0,0
2018,8,RS,0,1,11,5,44,1302.0,0,0,7,6,19,1,8.0,0
2019,3,RS,0,1,11,5,20,600.0,1,0,4,6,16,1,2.0,0
2019,2,RS,0,1,11,7,44,1276.0,0,0,7,4,22,1,2.0,0
2019,5,RS,0,1,11,3,44,1275.0,0,0,7,5,33,1,8.0,0
2018,7,RS,0,1,11,5,44,1512.0,0,0,7,9,30,1,2.0,0
2019,4,RS,0,3,11,6,44,1536.0,0,0,6,4,28,1,2.0,0
2019,3,RS,0,1,11,1,40,1200.0,0,0,3,9,24,0,2.0,0
2019,9,RS,0,1,11,9,22,672.0,1,1,4,7,17,0,2.0,0
2019,6,RS,0,1,11,4,44,1618.0,0,0,5,5,21,1,2.0,0
2018,4,RS,1,1,25,8,44,1578.0,0,0,3,7,34,0,2.0,1
2018,3,RS,0,1,43,4,44,1529.0,0,0,7,5,36,1,9.0,0
2018,3,RS,0,1,33,4,44,1235.0,0,0,4,5,28,0,2.0,0
2019,3,RS,1,1,2,2,44,1219.0,0,0,6,4,26,1,2.0,1
2019,9,RS,0,1,6,6,44,1229.0,0,0,7,5,18,1,8.0,0
2019,8,RS,1,1,2,3,44,2412.0,0,0,4,7,33,1,2.0,1
2018,10,RS,1,1,2,8,44,1710.0,0,0,5,4,31,1,2.0,1
2019,5,RS,1,1,2,2,44,1267.0,0,0,1,7,21,0,2.0,1
2019,4,RS,0,1,11,5,44,1713.0,0,0,4,4,31,1,8.0,0
2018,1,RS,1,1,2,3,44,1631.0,0,0,4,7,26,0,9.0,1
2018,5,RS,1,1,2,2,44,1220.0,0,0,9,7,21,1,2.0,1
2018,9,RS,0,1,4,2,44,1525.0,0,0,7,6,45,1,2.0,0
2018,12,RS,1,1,2,6,44,1200.0,0,0,6,3,28,1,4.0,1
2019,11,RS,1,1,2,1,22,631.0,0,0,5,7,22,0,9.0,1
2019,2,RS,0,1,4,5,44,2503.0,0,0,4,6,23,1,2.0,0
2018,7,RS,0,1,6,8,44,1184.0,0,0,4,8,22,1,2.0,0
2018,9,RS,0,1,6,5,44,954.0,0,0,7,7,19,1,2.0,0
2018,9,RS,0,1,11,5,44,1223.0,0,0,8,7,21,0,2.0,0
2018,4,RS,0,1,11,6,20,1001.0,1,0,5,7,18,0,2.0,0
2019,1,RS,0,1,6,3,44,1300.0,0,0,5,7,27,0,2.0,0
2019,12,RS,0,1,6,5,44,2437.0,0,0,7,7,69,1,2.0,0
2019,7,RS,1,1,2,1,25,998.0,0,0,5,7,29,0,2.0,1
2019,8,RS,1,1,2,5,44,1714.0,0,0,7,7,29,1,2.0,1
2019,6,RS,1,1,2,5,44,1375.0,0,0,7,8,34,0,2.0,1
2019,12,RS,0,1,6,6,44,1353.0,0,0,7,4,29,1,2.0,0
2019,1,RS,0,1,6,1,44,1628.0,0,0,7,3,52,1,2.0,0
2018,3,RS,0,3,6,4,44,1554.0,0,0,6,7,26,0,2.0,0
2019,6,RS,1,1,25,6,44,1143.0,0,0,7,6,18,1,2.0,1
2018,6,RS,1,1,2,9,44,22847.0,0,0,3,9,36,0,2.0,1
2019,2,RS,1,1,2,9,44,1447.0,0,0,5,7,41,0,2.0,1
2019,2,RS,1,1,2,9,44,1447.0,0,0,5,7,41,0,2.0,1
2018,6,RS,0,1,4,7,40,1356.0,0,0,5,5,33,0,2.0,0
2018,7,RS,0,1,4,4,44,1579.0,0,0,4,8,29,0,2.0,0
2018,4,RS,0,1,4,2,44,1230.0,0,0,1,7,31,0,2.0,0
2018,9,RS,0,1,6,9,28,945.0,0,0,5,7,26,1,2.0,0
2019,3,RS,1,1,2,6,44,1469.0,0,0,7,5,28,1,2.0,1
2018,8,RS,1,1,2,1,44,1168.0,0,0,5,7,22,1,2.0,1
2018,4,RS,0,1,4,9,44,1438.0,0,0,7,4,44,0,2.0,0
2018,4,RS,0,1,4,3,44,1300.0,0,0,7,7,41,0,2.0,0
2019,1,RS,1,1,2,4,44,1252.0,0,0,5,7,21,0,8.0,1
2018,1,RS,0,1,4,4,44,969.0,0,0,6,5,46,0,2.0,0
2018,5,RS,1,1,2,3,44,954.0,0,0,7,7,27,1,2.0,1
2018,12,RS,1,1,2,5,44,1302.0,0,0,4,7,21,1,2.0,1
2019,6,RS,1,1,2,9,44,1280.0,0,0,8,8,18,0,2.0,1
2019,2,RS,1,1,2,3,44,1500.0,0,0,5,7,23,1,2.0,1
2018,2,RS,1,1,2,4,44,1350.0,0,0,7,6,29,1,2.0,1
2019,4,RS,1,1,2,3,44,2211.0,0,0,7,7,38,1,9.0,1
2019,3,RS,1,1,2,7,44,2374.0,0,0,7,6,27,1,8.0,1
2019,6,RS,1,1,2,9,44,1459.0,0,0,7,6,29,0,8.0,1
2019,1,RS,0,1,4,4,44,1736.0,0,0,7,4,32,1,8.0,0
2019,3,RS,0,1,4,2,44,1413.0,0,0,7,7,34,1,2.0,0
2018,1,RS,0,1,4,5,44,2107.0,0,0,7,5,27,1,2.0,0
2018,3,RS,0,1,4,7,30,1388.0,0,0,4,7,26,0,2.0,0
2018,5,RS,0,1,4,4,44,1300.0,0,0,7,7,32,1,2.0,0
2018,9,RS,0,1,4,4,44,3700.0,0,0,4,9,35,0,2.0,0
2018,8,RS,0,1,6,5,44,1220.0,0,0,3,7,27,0,2.0,0
2018,12,RS,0,1,11,1,44,1200.0,0,0,5,3,48,0,2.0,0
2019,5,RS,1,1,25,4,22,625.0,1,0,5,4,16,1,2.0,1
2019,4,RS,0,1,33,5,44,2035.0,0,0,7,5,41,1,2.0,0
2018,6,RS,1,1,2,2,44,1265.0,0,0,6,7,18,1,9.0,1
2018,5,RS,0,1,6,2,44,1333.0,0,0,3,7,34,0,2.0,0
2019,4,RS,1,1,1,3,44,1418.0,0,0,4,7,20,1,2.0,1
2018,11,RS,0,1,6,4,44,3345.0,0,0,4,8,27,0,2.0,0
2018,5,RS,0,1,33,1,44,1251.0,0,0,5,7,35,1,2.0,0
2018,10,RS,1,1,2,6,44,1089.0,0,0,7,4,31,1,2.0,1
2019,3,RS,1,1,2,4,44,1438.0,0,0,5,7,19,0,2.0,1
2019,3,RS,1,1,2,4,44,1258.0,0,0,5,2,47,0,2.0,1
2018,8,RS,1,1,2,1,44,1500.0,0,0,4,9,29,0,2.0,1
2018,7,RS,0,1,4,4,44,1737.0,0,0,4,4,27,1,2.0,0
2019,3,RS,0,1,6,1,44,1172.0,0,0,7,5,30,1,2.0,0
2019,1,RS,0,1,6,5,44,1287.0,0,0,4,8,25,0,2.0,0
2018,6,RS,0,1,11,2,22,600.0,0,0,5,7,22,1,2.0,0
2018,12,RS,1,1,2,1,44,1377.0,0,0,5,7,29,0,2.0,1
2018,5,RS,1,1,2,1,40,1630.0,0,0,5,7,50,0,2.0,1
2019,11,RS,1,1,2,5,44,1375.0,0,0,8,7,29,1,4.0,1
2019,5,RS,1,1,2,9,44,1256.0,0,0,7,7,19,1,2.0,1
2018,3,RS,1,1,2,3,44,1203.0,0,0,4,7,29,0,2.0,1
2018,3,RS,1,1,2,1,44,2481.0,0,0,1,7,27,1,2.0,1
2018,7,RS,1,1,2,4,44,2015.0,0,0,5,7,38,1,2.0,1
2019,11,RS,1,1,2,2,33,1007.0,0,0,3,7,26,0,2.0,1
2019,6,RS,1,1,2,7,44,2340.0,0,0,9,7,36,1,2.0,1
2018,2,RS,1,1,2,1,31,853.0,0,0,5,7,48,0,9.0,1
2019,2,RS,0,1,4,4,30,982.0,0,0,5,4,46,0,2.0,0
2018,8,RS,0,1,4,1,44,1256.0,0,0,4,7,36,0,2.0,0
2018,1,RS,0,1,4,5,44,1278.0,0,0,3,7,28,1,2.0,0
2018,11,RS,0,1,4,5,44,3311.0,0,0,7,7,45,1,2.0,0
2018,8,RS,0,1,6,5,44,2112.0,0,0,7,7,38,1,4.0,0
2019,5,RS,1,1,2,3,44,2500.0,0,0,1,9,35,1,2.0,1
2019,11,RS,1,1,2,6,44,1730.0,0,0,7,4,30,1,2.0,1
2019,4,RS,0,1,33,7,40,5179.0,0,0,3,9,31,0,2.0,0
2018,6,RS,0,1,6,4,44,2021.0,0,0,7,7,36,1,2.0,0
2018,5,RS,1,1,2,6,44,1900.0,0,0,7,7,33,1,8.0,1
2018,2,RS,1,1,2,3,44,1053.0,0,0,7,4,23,1,2.0,1
2018,7,RS,0,1,4,7,44,1215.0,0,0,7,8,47,0,2.0,0
2019,5,RS,0,1,4,4,44,1888.0,0,0,1,7,59,1,2.0,0
2018,10,RS,0,1,4,4,44,1733.0,0,0,8,4,40,0,2.0,0
2018,10,RS,0,1,4,5,44,1258.0,0,0,5,4,54,0,2.0,0
2018,2,RS,0,1,4,1,44,1956.0,0,0,9,7,43,1,2.0,0
2018,6,RS,0,1,4,3,44,1215.0,0,0,4,6,24,0,2.0,0
2019,11,RS,0,1,4,1,44,1278.0,0,0,5,8,22,0,2.0,0
2019,9,RS,0,1,11,4,44,1250.0,0,0,7,7,27,1,1.0,0
2019,12,RS,0,1,11,8,22,691.0,1,0,9,4,15,1,8.0,0
2019,8,RS,1,1,2,1,44,1280.0,0,0,5,6,42,1,9.0,1
2019,5,RS,0,1,4,2,44,1180.0,0,0,7,4,42,0,2.0,0
2018,5,RS,1,1,2,1,44,2273.0,0,0,5,7,35,1,2.0,1
2019,11,RS,0,1,4,4,44,2408.0,0,0,7,7,32,1,2.0,0
2018,7,RS,0,1,11,1,44,1826.0,0,0,7,6,40,1,2.0,0
2019,9,RS,0,3,4,1,44,1167.0,0,0,6,3,35,1,4.0,0
2019,5,RS,0,3,4,3,44,1423.0,0,0,6,4,28,1,8.0,0
2018,5,RS,1,1,2,1,43,1284.0,0,0,4,9,31,0,2.0,1
2019,1,RS,1,1,2,1,44,1460.0,0,0,4,7,18,1,9.0,1
2018,8,RS,1,1,2,5,44,1216.0,0,0,7,7,29,0,2.0,1
2018,6,RS,1,1,2,4,44,1030.0,0,0,9,2,37,1,2.0,1
2019,11,RS,0,1,4,2,44,1000.0,0,0,5,7,40,0,2.0,0
2018,1,RS,1,1,2,9,44,1386.0,0,0,8,2,27,1,2.0,1
2018,11,RS,1,1,2,1,30,806.0,0,0,5,7,18,0,2.0,1
2018,1,RS,1,1,2,1,44,1278.0,0,0,9,6,21,1,2.0,1
2018,3,RS,0,1,6,6,44,1527.0,0,0,7,4,19,1,2.0,0
2018,3,RS,0,1,6,1,44,1452.0,0,0,7,7,31,1,2.0,0
2018,6,RS,0,1,6,4,44,1400.0,0,0,4,7,36,0,2.0,0
2018,8,RS,0,1,4,3,44,1709.0,0,0,8,7,25,1,9.0,0
2019,3,RS,0,1,33,6,44,2083.0,0,0,7,7,47,1,2.0,0
2018,10,RS,1,1,2,1,27,873.0,0,0,5,7,20,0,2.0,1
2019,4,RS,0,1,11,2,36,1006.0,0,0,4,7,20,1,2.0,0
2018,8,RS,0,1,4,4,44,1251.0,0,0,5,6,25,1,2.0,0
2018,12,RS,0,1,4,8,44,2070.0,0,0,7,7,37,1,2.0,0
2019,1,RS,1,1,2,6,44,1339.0,0,0,7,7,46,0,2.0,1
2019,4,RS,1,1,2,4,44,1221.0,0,0,7,7,30,1,2.0,1
2019,3,RS,1,1,2,3,44,1260.0,0,0,6,6,51,1,2.0,1
2018,12,RS,1,1,2,6,44,1243.0,0,0,5,7,22,1,2.0,1
2019,12,RS,1,1,2,5,44,1612.0,0,0,5,7,25,0,8.0,1
2019,3,RS,1,1,2,1,44,1260.0,0,0,5,7,31,0,2.0,1
2019,10,RS,1,1,2,1,44,1243.0,0,0,4,7,29,0,8.0,1
2019,11,RS,1,1,2,5,44,1400.0,0,0,5,5,18,1,4.0,1
2018,6,RS,1,1,2,3,44,954.0,0,0,5,7,23,1,9.0,1
2019,3,RS,1,1,2,1,43,1216.0,0,0,4,7,24,1,2.0,1
2019,4,RS,0,1,4,1,44,1243.0,0,0,6,5,54,1,2.0,0
2019,12,RS,0,1,4,3,44,3254.0,0,0,3,7,24,1,9.0,0
2019,12,RS,0,1,4,4,44,1320.0,0,0,5,7,25,0,2.0,0
2018,6,RS,0,1,4,5,44,2060.0,0,0,5,7,35,0,2.0,0
2018,6,RS,0,1,4,4,44,1196.0,0,0,7,5,25,1,2.0,0
2019,3,RS,0,1,4,2,44,3844.0,0,0,1,7,55,1,2.0,0
2019,8,RS,0,1,6,4,42,1150.0,0,0,5,5,48,0,2.0,0
2019,2,RS,0,1,6,2,44,1383.0,0,0,5,7,19,1,2.0,0
2019,11,RS,0,1,6,1,44,1293.0,0,0,5,9,37,1,4.0,0
2018,8,RS,0,1,11,5,44,1229.0,0,0,8,7,28,0,9.0,0
2019,2,RS,1,1,1,9,22,499.0,1,0,7,6,17,1,2.0,1
2019,2,RS,1,1,1,9,22,499.0,1,0,7,6,17,1,2.0,1
2018,11,RS,1,1,1,7,44,2077.0,0,0,5,3,50,0,8.0,1
2019,2,RS,1,1,1,9,22,499.0,1,0,7,6,17,1,2.0,1
2018,2,RS,1,1,1,9,22,468.0,1,0,7,6,15,1,2.0,1
2019,2,RS,1,1,1,9,22,499.0,1,0,7,6,17,1,2.0,1
2019,2,RS,1,1,1,9,22,499.0,1,0,7,6,17,1,2.0,1
2018,8,RS,1,1,1,3,24,737.0,0,0,4,7,31,0,9.0,1
2019,2,RS,1,1,1,9,22,499.0,1,0,7,6,17,1,2.0,1
2019,3,RS,1,1,2,5,44,1480.0,0,0,7,7,40,1,9.0,1
2018,9,RS,1,1,2,1,44,1417.0,0,0,4,7,46,0,2.0,1
2018,2,RS,1,1,2,2,44,1232.0,0,0,8,5,35,1,9.0,1
2019,4,RS,1,1,2,5,20,629.0,0,0,7,4,37,1,2.0,1
2018,4,RS,1,1,2,2,44,1985.0,0,0,7,7,48,1,9.0,1
2019,2,RS,1,1,2,6,44,1326.0,0,0,8,7,45,1,9.0,1
2018,3,RS,1,1,2,7,44,1596.0,0,0,5,6,53,0,2.0,1
2018,7,RS,1,1,2,6,44,1230.0,0,0,4,5,43,1,2.0,1
2018,8,RS,1,1,2,4,44,1054.0,0,0,7,7,39,0,9.0,1
2018,1,RS,1,1,2,8,44,1369.0,0,0,4,9,33,0,4.0,1
2018,7,RS,1,1,2,6,44,1612.0,0,0,7,6,34,1,9.0,1
2018,6,RS,0,1,4,7,44,1700.0,0,0,3,7,21,1,2.0,0
2019,12,RS,0,1,4,9,40,10197.0,0,0,1,7,33,0,2.0,0
2018,10,RS,0,1,4,3,44,1230.0,0,0,1,7,49,1,2.0,0
2019,6,RS,0,1,4,4,44,1890.0,0,0,3,7,30,1,9.0,0
2018,6,RS,0,1,4,4,30,1001.0,0,0,5,7,38,1,2.0,0
2019,9,RS,0,1,4,4,44,1745.0,0,0,1,7,24,1,8.0,0
2018,12,RS,0,1,6,3,44,1831.0,0,0,4,6,21,0,2.0,0
2018,10,RS,0,1,6,4,20,1015.0,1,0,5,6,16,0,2.0,0
2018,10,RS,0,1,43,1,40,1582.0,0,0,7,6,21,1,2.0,0
2019,5,RS,1,1,2,6,44,1500.0,0,0,6,7,55,1,2.0,1
2018,12,RS,1,1,2,7,44,1271.0,0,0,4,7,24,0,2.0,1
2019,12,RS,1,1,2,3,44,1650.0,0,0,7,5,42,1,2.0,1
2019,3,RS,0,1,6,8,40,9155.0,0,0,3,9,32,1,2.0,0
2018,11,RS,1,1,2,1,44,1285.0,0,0,1,9,48,0,2.0,1
2019,2,RS,0,1,6,4,44,1621.0,0,0,7,7,34,0,2.0,0
2019,7,RS,0,1,6,3,44,1249.0,0,0,7,5,44,0,2.0,0
2019,2,RS,0,1,8,4,44,1448.0,0,0,8,7,25,1,2.0,0
2019,10,RS,0,1,33,4,44,1401.0,0,0,8,7,23,0,4.0,0
2018,10,RS,1,1,2,2,44,1225.0,0,0,5,7,23,0,2.0,1
2018,8,RS,1,1,2,9,44,1269.0,0,0,7,7,22,0,2.0,1
2019,10,RS,0,1,6,9,30,607.0,1,0,4,7,16,1,2.0,0
2018,11,RS,0,1,4,3,44,2001.0,0,0,7,3,44,1,8.0,0
2018,2,RS,1,1,1,6,20,460.0,1,0,4,6,15,0,8.0,1
2018,5,RS,1,1,2,2,21,600.0,0,0,5,2,50,0,2.0,1
2018,3,RS,1,1,2,5,44,1800.0,0,0,7,5,49,0,2.0,1
2019,5,RS,0,1,6,1,44,1130.0,0,0,7,5,20,1,2.0,0
2019,7,RS,0,1,6,7,44,1060.0,0,0,7,4,26,1,2.0,0
2019,10,RS,1,1,2,1,24,1000.0,0,0,5,7,40,0,2.0,1
2018,1,RS,1,1,2,1,22,643.0,0,0,5,5,48,0,2.0,1
2018,3,RS,1,1,2,5,44,1262.0,0,0,3,7,25,1,9.0,1
2019,12,RS,1,1,2,9,42,1265.0,0,0,5,7,40,0,2.0,1
2019,2,RS,1,1,2,6,44,5800.0,0,0,4,9,28,1,2.0,1
2019,6,RS,0,1,4,8,30,1044.0,0,0,5,8,33,0,2.0,0
2018,8,RS,0,1,4,1,44,1247.0,0,0,3,7,50,0,2.0,0
2019,5,RS,0,1,6,3,30,1336.0,0,0,2,9,33,0,9.0,0
2019,1,RS,1,1,2,1,44,1221.0,0,0,5,5,44,1,9.0,1
2019,8,RS,1,1,2,1,44,1225.0,0,0,5,6,19,0,2.0,1
2019,6,RS,1,1,2,4,44,1015.0,0,0,7,7,23,1,2.0,1
2019,3,RS,1,1,25,2,44,1227.0,0,0,6,3,31,1,2.0,1
2019,1,RS,0,1,11,5,44,5870.0,0,0,6,6,39,1,2.0,0
2018,7,RS,1,1,2,1,44,1796.0,0,0,7,7,45,1,2.0,1
2019,9,RS,0,1,6,1,20,502.0,0,0,5,7,47,0,2.0,0
2019,5,RS,1,1,2,1,44,1265.0,0,0,5,5,44,0,2.0,1
2019,1,RS,0,1,6,3,44,1251.0,0,0,5,7,30,0,9.0,0
2018,11,RS,0,1,11,5,20,438.0,1,0,7,5,15,1,2.0,0
2018,4,RS,1,1,1,4,44,0.0,0,0,4,7,19,1,2.0,1
2018,3,RS,1,1,2,7,44,1235.0,0,0,4,7,18,0,2.0,1
2019,11,RS,1,1,2,1,20,691.0,0,0,2,8,27,1,2.0,1
2019,6,RS,1,1,2,9,44,1252.0,0,0,8,6,18,0,2.0,1
2019,1,RS,1,1,2,1,42,3000.0,0,0,2,9,32,0,2.0,1
2019,12,RS,1,1,2,1,44,1286.0,0,0,9,7,31,1,9.0,1
2019,11,RS,1,1,2,2,44,1323.0,0,0,5,9,22,0,2.0,1
2019,3,RS,0,1,4,3,44,1627.0,0,0,4,6,18,1,2.0,0
2019,2,RS,0,1,4,2,42,1372.0,0,0,4,8,30,0,2.0,0
2018,8,RS,0,1,4,2,44,1861.0,0,0,7,7,29,0,2.0,0
2019,5,RS,0,1,4,5,44,1104.0,0,0,5,7,33,1,4.0,0
2019,4,RS,0,1,4,3,44,1218.0,0,0,5,7,40,1,2.0,0
2019,8,RS,0,1,4,5,44,3560.0,0,0,4,8,27,0,2.0,0
2019,3,RS,0,1,6,9,44,1451.0,0,0,4,8,22,0,2.0,0
2018,5,RS,0,1,6,3,44,1484.0,0,0,5,5,73,1,2.0,0
2019,3,RS,0,1,6,3,44,1285.0,0,0,5,8,26,0,2.0,0
2019,8,RS,0,1,11,6,44,1412.0,0,0,5,5,19,1,9.0,0
2019,5,RS,0,1,11,3,44,1631.0,0,0,7,7,28,1,2.0,0
2019,3,RS,1,1,1,3,44,1408.0,0,0,7,7,21,1,2.0,1
2018,5,RS,1,1,2,8,44,1172.0,0,0,7,9,29,1,2.0,1
2018,2,RS,1,1,2,8,44,1172.0,0,0,7,5,20,0,4.0,1
2018,2,RS,1,1,2,3,44,1287.0,0,0,7,4,26,1,2.0,1
2018,2,RS,1,1,2,3,44,1287.0,0,0,7,4,26,1,2.0,1
2018,1,RS,0,1,4,3,44,1230.0,0,0,4,7,23,0,2.0,0
2019,4,RS,1,1,1,6,20,596.0,1,0,4,6,15,1,2.0,1
2018,11,RS,1,1,2,4,44,1253.0,0,0,7,7,31,1,9.0,1
2019,11,RS,1,1,2,1,44,1413.0,0,0,6,6,43,0,4.0,1
2019,11,RS,1,1,2,4,44,1286.0,0,0,7,7,28,1,2.0,1
2018,9,RS,0,1,4,4,44,1835.0,0,0,7,3,28,1,2.0,0
2019,8,RS,0,1,6,2,44,1750.0,0,0,7,7,24,1,9.0,0
2019,12,RS,0,1,6,2,44,1500.0,0,0,8,5,48,0,2.0,0
2019,12,RS,0,1,6,6,44,2712.0,0,0,3,8,31,1,8.0,0
2018,1,RS,1,1,2,4,44,1105.0,0,0,7,6,18,1,2.0,1
2019,4,RS,1,1,2,1,44,1826.0,0,0,7,4,34,1,2.0,1
2019,5,RS,1,1,2,9,40,1418.0,0,0,5,5,34,1,8.0,1
2019,12,RS,1,1,2,1,44,1715.0,0,0,7,7,52,1,4.0,1
2019,9,RS,1,1,2,3,44,1499.0,0,0,8,6,25,0,2.0,1
2019,12,RS,0,1,4,3,44,1496.0,0,0,9,5,30,1,2.0,0
2018,4,RS,0,1,4,3,44,2871.0,0,0,8,6,42,1,4.0,0
2018,5,RS,0,1,4,6,22,587.0,1,0,4,6,16,0,2.0,0
2018,11,RS,0,1,4,9,44,1254.0,0,0,3,7,40,0,2.0,0
2018,1,RS,0,3,4,1,44,1175.0,0,0,6,3,53,1,2.0,0
2019,10,RS,0,1,6,9,44,1317.0,0,0,7,3,52,0,8.0,0
2018,2,RS,1,1,25,9,44,1229.0,0,0,7,7,55,1,2.0,1
2019,10,RS,1,1,1,1,22,499.0,0,0,5,6,29,0,2.0,1
2018,11,RS,1,1,2,3,44,1260.0,0,0,8,3,54,1,2.0,1
2018,12,RS,0,1,11,3,44,1260.0,0,0,8,5,28,1,2.0,0
2019,1,RS,1,1,1,6,44,998.0,0,0,7,6,29,0,2.0,1
2019,5,RS,1,1,2,4,44,1271.0,0,0,7,1,55,1,8.0,1
